"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"TC01001712.hg.1",6.38624819225394,6.28918168242209,6.28218104333098,6.37188833115185,6.34045853558865,6.13970627436696,6.19918434678733,6.30308086376867,6.01434271116006,6.05268919822612,6.04269818036106,6.27080926442774
"TC01003755.hg.1",5.15116888002811,5.23290454950907,4.99226093416418,5.18719003598506,5.18879637278087,4.90442873830122,5.08613099429645,5.08798565678009,4.88437564005366,4.87765033105552,4.9428403904803,5.10261721907881
"TC01006258.hg.1",4.98761953684514,4.66723090770823,4.69588936958498,4.7505002926208,4.87579410018317,4.47976926472288,4.77739707084474,4.84258857252012,4.63747889608694,4.30878849527345,4.47879067011955,4.77339830341831
"TC01000905.hg.1",7.32481803770431,7.28784200965244,7.38602545616803,7.6264770390551,7.55271973266338,7.87694692303591,7.68741521154601,7.56988554847063,7.87864879042091,7.97166487353874,8.00752247756571,7.8590197668993
"TC01000072.hg.1",6.39096560066961,6.31992766705214,6.2326472982091,6.41275438345895,6.42230184267897,6.21607750869905,6.39557920793692,6.35014949328938,6.03367962258554,6.16287382596601,6.12432844444438,6.39638214678323
"TC16000361.hg.1",8.49180127999145,8.57036406298239,8.4257572435723,8.57956480564776,8.60225453700696,8.21928797657383,8.43676844655271,8.35855281940538,8.15212183342622,8.29715209834962,8.10836048293398,8.51022501353158
"TC01006354.hg.1",6.76573791209451,6.81713146044785,6.83635999268787,7.16167494368438,7.0545196531022,7.07506232458846,6.71565771987508,6.72260867988442,6.56614921145642,7.13113984542842,7.15924483381896,7.07657741740076
"TC01002674.hg.1",6.89119606185317,6.97041304211066,6.78989930910476,6.97104641745954,6.95898430712196,6.7397530240379,6.83390622239423,6.87357470810205,6.60380204574876,6.68401067919153,6.6369500128197,6.82140654790242
"TC06002112.hg.1",7.49103088596383,7.55768017743285,7.4612009357862,7.67551241208115,7.74774589323414,7.65916598598353,7.37273634292178,7.32714981968038,7.35164327932868,7.42335026216263,7.41634791833981,7.36828104772732
"TC01001250.hg.1",6.00927780361069,5.94879555074278,5.91748084728746,6.19700161660751,6.07427481830618,5.74817704523764,5.73770034553886,5.83186045792852,5.62976209761259,5.87509128672431,5.61211711573361,5.89454915841662
"TC01005943.hg.1",6.86550299791106,6.83453705787335,6.78384619215721,7.11129814645217,6.90817792450869,7.46102735720849,6.82597796039368,6.87399668607982,7.35935122156938,7.45463477983934,7.27009908076599,7.33458756170213
"TC01000423.hg.1",6.20606131822259,6.15457030537289,6.10369070231946,6.11317863212812,6.26453000033636,6.04287953530091,6.03894249557087,6.23348215357194,5.93979835871261,5.89984270441973,5.89876557404749,6.10335118825561
"TC01004293.hg.1",6.60382647896768,6.79662043933756,6.5798786068603,6.67257855989735,6.64071765525317,6.40175364084881,6.55657392183856,6.74992248301353,6.38167492882715,6.40609123515795,6.35480522125469,6.73805847179774
"TC01006330.hg.1",6.49762963375336,6.58916890284779,6.44450007102066,6.64960600046527,6.62570804700624,6.40076188090593,6.45349518984694,6.54813227427635,6.33858085239575,6.28480366594471,6.34506367037434,6.49401681737178
"TC01000757.hg.1",5.220328224573,5.12578330645695,5.20022613440347,5.01466689567371,5.04679246621636,5.20521182294023,5.60074260080151,5.44025263321039,5.69046658661535,5.52905753808967,5.59890055111797,5.44766573426808
"TC01003469.hg.1",6.3656791271106,6.42438723580111,6.39157685074933,6.46305112714009,6.45701643853203,6.22968853401755,6.31068602064438,6.46758625552248,6.13003434130523,6.28172346029434,6.22004779955869,6.38597486508421
"TC02003774.hg.1",5.91543678880643,6.2282872155404,5.77429743305269,5.78081890893566,6.02784035739223,5.55011254057477,5.74767662253269,5.87855435403407,5.76187747123068,5.61683526511767,5.64419676694814,5.83262481695157
"TC01003967.hg.1",6.69959133264116,6.71491433189403,6.76987895805447,6.79362195382152,6.84549356673478,7.04128812698665,6.48128857741073,6.65947507280005,7.00717383927957,7.02236297106714,6.91157590848796,6.70959849037337
"TC01002573.hg.1",6.87872940792284,6.90852146442031,6.8242854114592,6.96242353837048,6.88550061133275,6.74999643213558,6.73846463033521,6.89408643310802,6.52038944777842,6.61872749517357,6.52852386805724,6.72356616419246
"TC01002581.hg.1",6.68464812210552,6.67292810765381,6.57319177153159,6.65653623421589,6.74178493329766,6.38133459627532,6.51278223435962,6.6129444507396,6.28725489883059,6.339294097522,6.3088479886258,6.5261113968039
"TC01002612.hg.1",6.0884599856578,6.11645813216877,6.06260897973925,6.14386412353037,6.18617347631006,6.02881543818374,6.0426124443926,6.14656425549906,5.88706512655296,5.91977498874092,5.90398293741419,6.02765256575698
"TC01001330.hg.1",6.42219237192947,6.48872455269535,6.3532535202747,6.52267693532549,6.5217748459579,6.37059388712521,6.40068542511602,6.35233093388084,6.1070886188098,6.22207912448601,6.12557481015021,6.37845756013454
"TC01000200.hg.1",6.10090004063394,6.07675106279464,6.04828126082828,6.10033555787403,6.04380044447641,5.91668792023438,5.90806719500375,6.08759568319048,5.73509464828023,5.72796566332919,5.68357939578909,5.85260001146597
"TC01003918.hg.1",6.6908341040015,6.5468877611097,6.68475123993619,6.63681640198462,6.73778082908778,6.28712731743338,6.41510762540189,6.42795155868001,6.35538363931344,6.30727499949297,6.37495207488936,6.32528415525062
"TC01000973.hg.1",5.10220299473799,5.13879595565014,5.19116422023905,5.20814159430481,5.23442660449094,5.06275980499386,5.04550245700883,5.08602024390951,4.94090019813285,4.84714384960083,4.83069598052513,5.0830712115811
"TC01003811.hg.1",4.26847010130449,4.67560080341083,4.58968067831927,4.63654319347751,4.30146129358942,4.2055829632983,4.36687690764829,4.29508478872326,4.52223895236083,4.27706500462594,4.44221600986265,4.26879487424772
"TC01003807.hg.1",5.79751603304283,5.7053631028554,5.64435735970199,5.90747583693931,6.03971081469124,5.32198910923826,5.36461292264092,5.67093957519686,5.23722828499455,5.58528285696701,5.40730612946042,5.64399028422531
"TC20000286.hg.1",6.40788720139307,6.45606364305776,6.45250862134429,6.62309976438546,6.5410487337397,6.33553484895416,6.47782919301069,6.56615246297941,6.09032003757534,6.23322419283959,6.26171674180395,6.484353782385
"TC20000858.hg.1",5.49867662044162,5.58883648468244,5.47864773043412,5.68339448861992,5.60966077852877,5.56136916306507,5.47330059489481,5.6417679001063,5.24753209032613,5.27099048385332,5.38541306814022,5.46848010825539
"TC17000034.hg.1",7.89996908255621,7.8482288456654,7.86104463011322,7.4937960435054,7.49311260215103,7.5518957226827,7.90268386673133,7.88437006611596,7.9186751088591,7.68155615775826,7.66942644713543,7.60419985715595
"TC20000874.hg.1",6.56376144241471,6.64067138394314,6.35448997893521,6.76616173769543,6.79142684100332,6.7818298703665,6.57667656002079,6.55548765078038,6.37464059890768,6.43268461541268,6.21593485536804,6.4652440510004
"TC20000586.hg.1",5.2310299687349,5.22393746595531,5.04075466125774,5.21770865775883,5.35996097382439,4.94719357625459,5.07307930378907,5.25160431048845,4.66613721718801,5.05675105868016,4.90763631179695,5.07080901889616
"TC20000739.hg.1",6.48224915094453,6.49877018696162,6.64944734848039,6.31599682021119,6.34126881529492,6.5602998424037,6.67333353140178,6.6104551155057,6.71873770056304,6.67682590843993,6.69615459468204,6.66013366299955
"TC20000214.hg.1",5.84100997913406,6.11601928721873,5.9692660091643,6.08634793865302,6.10171040596742,5.97232668032718,6.02829619949603,6.09623297984378,5.63830130196147,5.79017118677193,5.80863189783438,5.99113388092647
"TC20001693.hg.1",5.97394073461735,5.85567060356975,6.00541038456336,6.04769570353761,6.21935905395177,6.05256757162451,6.04663245790045,6.05506923696305,5.82599092374739,5.65029843285168,5.87866022510568,5.90444003951068
"TC21000283.hg.1",3.34175034990918,3.15865520238752,3.2789341539355,3.37035399971885,3.26216269552499,3.23829056391789,3.39184997912767,3.44649306678345,3.12442308940237,3.1187099490657,3.15441030709539,3.42281266727231
"TC17000873.hg.1",6.56769847518701,6.55959261056037,6.40829893499129,6.58473469312875,6.55188200479749,6.27586474457469,6.38351280148854,6.40607370060048,6.15783395676853,6.30515578523541,6.2116138392574,6.47889430971666
"TC21000582.hg.1",2.95911481382048,3.09629886157524,2.94388370243387,3.04218829004618,2.95338531858621,2.80020838202677,3.03991285997638,3.049127210771,2.77691659328195,2.80870489388539,2.83324254005128,2.96574269485173
"TC21000728.hg.1",3.82641292919469,3.91696530409145,3.66545885493484,3.523513520585,3.67366418965438,3.43450735559357,3.82020329093816,3.88766647357088,3.52331098945724,3.59525538154596,3.50993673059106,3.77470874682804
"TC21000179.hg.1",4.88231220718475,4.89955975251029,4.80863937825595,4.87943465808376,4.95057175386441,4.77630155547006,4.95167822240407,4.95405878761785,4.66003375079689,4.62110116746456,4.60816827887639,4.82911014521216
"TC21000745.hg.1",5.90849702810067,5.8234417769019,5.76368332206648,5.62421217516779,5.84500718487896,5.57194462986432,5.57736418734897,5.69070657607936,5.38644111951641,5.34017851339533,5.18732185357574,5.6974636574907
"TC21000996.hg.1",6.59614430733311,6.42057199037199,6.41944826455198,6.66180141895423,6.63341069842882,6.1619795536716,6.43700208202912,6.71107510524805,6.11545485772798,6.12449728888458,6.1544101202217,6.5423076175244
"TC22000461.hg.1",5.16046537943166,5.07581475936975,4.93007157557379,5.25189995232007,5.16598747891564,4.93417649400294,5.04701895729574,5.10582499668738,4.83352265352697,4.89465932617185,4.48505575556984,4.89665121188684
"TC22000057.hg.1",6.81161919289574,6.77388535636506,6.7196616980532,6.76055473645392,6.91678926161802,6.41790925043253,6.70494915848685,6.8020883584862,6.40885621245088,6.36612807181156,6.61096608174602,6.72122959366108
"TC22001453.hg.1",6.92839813088886,6.9520563706509,6.8735984599954,7.03690670908862,7.02702195680011,6.78763083610672,6.90225697746559,6.97602731582835,6.63895403211376,6.68077692577085,6.63234149411581,6.88499494549497
"TC22000137.hg.1",6.51179692238792,6.43287745466602,6.38262915337592,6.57950317638008,6.58447507481189,6.28243396251519,6.33429461875793,6.50958213338397,6.13667564597622,6.24469111854906,6.199760682809,6.46043052118501
"TC22000186.hg.1",6.87643738218415,6.95632254444125,6.93978481226637,7.05417185463564,7.12343511805367,7.27500608081622,7.13202234184057,7.09753906785188,7.22916743378262,7.23049857454003,7.4109624404406,7.10105634636212
"TC22000187.hg.1",7.58146630221882,7.62476348210025,7.67917013297291,7.59891299818967,7.57476313934185,7.85808581318098,8.04924565861863,7.94712938504299,8.24765354891854,8.37596509856045,8.31030272940065,8.19085678617346
"TC22000675.hg.1",5.49179490155695,5.53530068659659,5.52325593586012,5.6574724931419,5.57086747662682,5.44894072448144,5.43471430333222,5.54506894308625,5.27986096453791,5.26559173167544,5.26364624755296,5.45508567373324
"TC01000520.hg.1",8.31684733705271,8.2956815332306,8.330513998314,8.23367140959049,8.19676099647568,8.34699109616761,8.07814129854992,8.0025068120139,8.20579467610434,8.13300161994033,8.16679411682148,8.00791960030549
"TC22000817.hg.1",3.66185670059789,3.67032260223771,3.77316303083074,3.65448490541344,3.66061503982287,3.89055250402609,3.26234015652091,3.74837475447309,3.55030252808141,3.90200431258664,3.43558907739115,3.61932783907278
"TC16000617.hg.1",7.81243782376261,7.73208511781273,7.75440905647559,7.92057412024847,7.9672321616479,7.6810782584647,7.76405415753615,7.87980637090855,7.54810738623464,7.58100782274609,7.50008238194169,7.75658997740094
"TC02000706.hg.1",7.92242276677793,7.86842149074845,7.93083322876025,7.5976687604563,7.64162624693047,7.71089974487827,7.49528946828757,7.42954350118104,7.62698523773923,7.39824517560571,7.46928078588142,7.36582484492285
"TC02002217.hg.1",7.74334353177273,7.76679156314507,7.86162312252835,7.41465461938557,7.43382264685,7.73558666265852,7.43319414589837,7.36945553031539,7.74048105604002,7.31857492365661,7.33457505254003,7.17209910299944
"TC02001156.hg.1",5.71621432203129,5.87498529691313,5.71420880411021,5.85855836390922,5.85970827143907,5.68048546150124,5.77204583512681,5.78923068846158,5.53951378924745,5.52865434505695,5.52038439790908,5.75098468196781
"TC02000606.hg.1",6.07272251133306,6.08821439427438,5.97504148937661,6.04711972650761,6.2184190874319,5.94758211057722,5.93488030178773,6.0032279258584,5.76722636972517,5.73178828688895,5.73385690152102,5.88197710591715
"TC02004990.hg.1",5.46911872634794,5.34715421545208,5.42742020235831,5.30464245300937,5.21513392361531,5.39217009322947,5.42378759654525,5.34165244844385,5.75954958063131,5.18778319154196,4.98480189217783,5.185819631723
"TC16002087.hg.1",6.52266399467233,6.48134364732745,6.47967785112698,6.74226588203073,6.75886095128576,6.55773361313773,6.22026099792247,6.34885339358313,5.97561262642428,6.37498973321313,6.20604577172034,6.36015075524364
"TC02002934.hg.1",7.14057467022206,7.3096996341272,7.07047242681539,7.21087398996956,7.16125241385494,7.16367689320025,7.15474591294201,7.17675046157313,6.7909776853436,6.95971389764241,6.87867837776218,7.11068067935992
"TC02002933.hg.1",8.03206017521186,8.11592227178139,8.05141895369997,8.07053195045953,8.06199025288549,8.07023006322226,7.78850934453777,7.82788347753496,7.86346153669784,7.81141394862068,7.76384292199279,7.94038458514099
"TC02002932.hg.1",6.15098216132823,6.16175905900589,6.14555546795705,6.44484422513607,6.15935810933969,6.05876969147735,5.91636076083473,6.14931152139716,5.59294935231418,5.86268494297199,5.76412502406254,6.07936903035388
"TC02002097.hg.1",5.86194136889633,5.97929189870346,5.91122807758098,5.51848337571047,5.65910033205165,5.76528005217914,5.98269654355525,6.00622361863485,6.03370590097959,5.74822677158882,5.8119381646686,5.58780594870062
"TC02000577.hg.1",6.67579322080787,6.70374538785351,6.63649537471331,6.7914959686542,6.83846601731228,6.53659394434624,6.61208414362344,6.66507049260705,6.26271545164386,6.41438276964273,6.34527682605937,6.54721959678938
"TC02000854.hg.1",8.43125344224585,8.41099217973144,8.45922505218097,8.273186436965,8.31817241893029,8.39559887447009,8.16742015485417,8.09158827078081,8.24331491969887,8.11653972027328,8.14523118776039,8.00088743398927
"TC08000980.hg.1",8.26238832135738,8.27959540827156,8.29662213366741,8.23792161627429,8.24833987284359,8.30909965066984,8.47539110148398,8.47471563934757,8.55637216274612,8.51402455666711,8.57504296810229,8.47509994604762
"TC02001193.hg.1",8.84997585037785,8.8164521089704,8.87686055534574,8.57261151679903,8.63954376251034,8.66643950134244,8.67984808634906,8.56036056351495,8.79773944538426,8.58959826982291,8.61456955776678,8.61374540036573
"TC11003472.hg.1",10.7003094368756,10.645234166557,10.7059142304628,10.2476722636452,10.2694057198303,10.2867160883709,10.7121125099332,10.7306128178533,10.8218647001862,10.6092571146023,10.6393120650585,10.5233675926007
"TC02000166.hg.1",6.93977193137659,6.96177185384221,6.74493642624567,6.99143970000532,6.92449455458426,6.72192080777138,6.76812161780361,6.80731426381607,6.59091012744495,6.72547125689501,6.60438366835619,6.79128664035485
"TC02003930.hg.1",4.84819857951581,4.73593144530126,4.6050160495233,4.79289350350113,5.06382917467935,4.71531639236668,4.72182684919966,4.80435922662243,4.53157433341877,4.64118694695152,4.31892166507805,4.8047504119762
"TC02000148.hg.1",7.09942981939395,7.12006087626377,7.04227787138958,6.9590407320987,7.05571209005763,6.85920388073606,6.81092784234973,7.00371663922902,6.872058252648,6.75904432708444,6.69117987455606,6.90482811365006
"TC02003817.hg.1",7.73187640929389,7.56194572243941,7.67853088921587,6.71864985373208,7.00148359386463,6.73694263315255,7.35995351180287,7.3205588405063,7.42864349493395,6.99217831002761,6.84549947568143,6.66756252478702
"TC02001912.hg.1",4.28102702548266,4.40788469578772,4.07352804896117,4.27633381078632,4.0674188868463,4.08046944778898,4.32706959148793,4.14405885173093,4.21208627345753,3.97664688087291,4.16840111338626,4.08204646139779
"TC02002100.hg.1",6.27042256903398,6.28317177515059,6.08192555719078,6.26152690436208,6.2500708987087,6.34379970082957,6.24492961850931,6.36645003028344,6.02510049380487,5.94313349069415,6.2690256284062,6.26009551653923
"TC01001720.hg.1",5.65082197492879,5.81185154000142,5.6719936815096,5.89803139376331,5.85117029579918,5.59283990369391,5.73426567935917,5.65082143990339,5.60367755345652,5.57594775785549,5.6321909208553,5.79302491303377
"TC02002187.hg.1",7.9102790222215,7.87021082010922,7.86849221718817,7.50834637117987,7.51215488552577,7.7382870049213,7.2715153751575,7.18999116296134,7.43051376182706,7.24490029927509,7.2443076779303,7.03261795823569
"TC02000184.hg.1",5.92953314347736,5.90720239295939,5.78217886767327,6.00394663821836,6.03070861786101,5.78904951487758,5.83335450042698,5.88869822998091,5.6127267812861,5.684476107704,5.62637949928968,5.82150865114675
"TC02002297.hg.1",4.00761831972859,3.62048547428692,3.74525583518799,3.74930878315706,3.86093480693586,3.57699424163845,3.50651306377915,3.69856252307972,3.3907578627106,3.66110861083213,3.82666011771471,3.78395398773447
"TC02004884.hg.1",5.27012250741538,5.33546727519005,5.27607991720268,5.22930745827356,5.17438329371758,5.15437086985048,5.0199766350154,5.33449753071671,4.81843017442905,5.05263373341132,4.98836496112555,5.11449177181127
"TC02002912.hg.1",6.56515915459752,6.58750442310825,6.51247345111428,6.57383757384835,6.63450896968167,6.44072382269346,6.52873089205663,6.51732235814828,6.31142846032813,6.35920119729061,6.27495846392075,6.54003397729397
"TC02001451.hg.1",7.75118546351713,7.76112308370204,7.70502412758498,7.71220846930912,7.77426935673458,7.53816996595173,7.65514390920385,7.73626544800019,7.44934920030212,7.46597205889067,7.49265719728066,7.61492492413141
"TC02003640.hg.1",7.94586622844675,8.03345916877413,7.9376567887543,8.01394709533022,8.02192587514873,8.15124871233561,7.60472950323375,7.42802228057344,7.81754946236138,7.8652697273068,7.98482337478348,7.65160875154172
"TC02002712.hg.1",6.14913997981357,6.14652344638285,6.16173852603984,5.9685632571683,6.0162243609808,6.08121029954526,5.92867061108832,5.94301560896427,5.93113324765738,5.85296191120841,5.87819433594188,5.80094488490663
"TC15002646.hg.1",6.59691798318367,6.59564158357012,6.68128164594459,6.01600524663362,6.217445077961,6.21885271627473,6.42650397291094,6.40342270751777,6.6746465059828,6.31673214805126,6.5122485989122,6.26944150083757
"TC02005002.hg.1",6.13154475515842,6.05360715378497,6.22878464121739,5.67953090460189,5.67680200667006,5.87891045904461,5.82410595006895,5.78393297486142,5.97259044196895,5.70408170154191,5.69648898719477,5.60764293352974
"TC02000664.hg.1",4.83484372263205,4.6471611067581,4.78795313309128,4.81954985070848,4.93918691598225,4.77768305908423,4.87086285496864,4.56872571720064,4.47604092725766,4.52398490720513,4.63588797930083,4.58066838785752
"TC02001344.hg.1",5.53581672701736,5.6279110478042,5.4982108260941,5.77889796156082,5.68882665693367,5.34567820390415,5.68453722485979,5.52914399815368,5.33463301786982,5.47108606781209,5.42393841237251,5.43600326232546
"TC02001296.hg.1",7.1287235841651,7.21998512524664,7.09382913118353,7.22456380405323,7.24023681373923,7.05738915861336,6.95323785119412,7.17495704325753,6.87505318042975,7.04477768574112,6.89317157234247,7.14232103249882
"TC02001730.hg.1",6.43045508793302,6.46604450541377,6.47142361442926,6.44744546602723,6.47778721496313,6.51723642769022,6.21190177052048,6.38807928889934,6.2336433261988,6.23640713415287,6.21574893561935,6.32544289349145
"TC02000119.hg.1",6.7318517619933,6.67461302660623,6.62960695498513,6.79020641162212,6.89941590301732,6.53106330935673,6.56137515549428,6.6344269578947,6.42112151828283,6.48001577764959,6.4811466764615,6.62249480083662
"TC02003879.hg.1",5.68769422625969,5.78151237926808,5.62348393819788,5.79560112958854,5.97341360834953,5.57218842351325,5.71478161322232,5.76884030327639,5.37194201049287,5.36440047339314,5.50104271214974,5.67519137911825
"TC02002887.hg.1",7.10629168907989,6.97006371703912,7.04967116032418,6.88767403761016,7.06626864809474,7.11216005555747,7.03258301632557,6.77660960584886,6.9575772309208,6.76035912081377,6.83385198512698,6.76540871789795
"TC02005030.hg.1",6.16194962666398,5.97956023730444,6.22427875264443,6.07355395311292,5.91554517625267,5.80378326102151,5.84961448690207,6.07189303537909,5.52750690867943,5.74478113748847,5.9193288267432,6.05953412846826
"TC02003340.hg.1",6.26928892600914,6.41849459720612,6.27221519744626,6.47184969117011,6.61206010420353,6.21072977930886,6.41649950129553,6.36964299247496,6.12467727817703,6.11207124218439,6.36844152678913,5.92266950944506
"TC03000963.hg.1",6.04478133398578,6.1561496531991,6.17304939322825,6.09600003091783,5.99872843423097,6.42568024094395,6.38806993709794,6.30847173981123,6.65140111912356,6.60810319695767,6.57085824713187,6.362082543097
"TC03000632.hg.1",6.90753944948345,6.83684038649716,7.05128005102697,10.2253729296492,10.1704983313426,10.4758425227361,6.81760132253309,6.74484824831102,7.10331108501566,10.6425509034556,10.5809647143697,10.5509614150223
"TC03001534.hg.1",5.74643369513631,5.76563606889559,5.68438268429349,5.82441234396676,5.82757566631019,5.62127913377795,5.58701433477359,5.72539072956316,5.41967398142862,5.47143585797782,5.43278005024817,5.62912977085465
"TC03002835.hg.1",3.88261607027608,3.83266437893464,3.93345231171702,3.98416677564524,3.91169279349443,4.11167774850527,4.3606804127214,4.15286307968094,3.84298164505249,4.06443985544723,3.82115881389183,3.82516514003926
"TC03001225.hg.1",4.95466528003884,4.93548715160621,4.94105680168646,4.85307605868976,4.85887454459565,5.10761815680298,4.3526026704471,4.457262719014,4.15032872516459,4.33327932189236,4.37185579750718,4.34878039729485
"TC03002632.hg.1",4.70459056119037,4.46908395818198,4.54650245834463,4.25556221975501,4.59718277354991,4.14590371183865,5.4163476972419,4.95930396126502,5.15300622781455,5.0989950590372,5.11962757078035,5.09092690928779
"TC03001637.hg.1",3.45381953241888,3.37376567546268,3.17926697795476,3.24979907351818,3.39404615102916,3.26130307183174,3.45540896897294,3.28016744464482,3.12198003541849,3.31664690319813,3.25787271490479,3.12126389816684
"TC03001651.hg.1",7.01084213400321,7.05567874575652,7.13841632252524,7.08410635858944,7.02509741037662,7.25485418766164,7.45826504208699,7.35779676616947,7.71107104948168,7.44886386536853,7.54891627049986,7.31083867032293
"TC04001670.hg.1",4.8880021356568,4.88823481970513,4.99016169962716,5.40599919560792,5.38538288400005,5.46149005748519,5.43757188909955,5.23623296864732,5.51855218975562,6.29603692644568,6.33738841597775,6.0955194921735
"TC03002118.hg.1",7.24888661697838,7.32446381474021,7.40197626706802,8.14626411344616,8.18090098765174,8.20116261187874,7.28991877658669,7.26844619543887,7.48483348425724,8.43220790898501,8.57013871299369,8.31265032116704
"TC03003360.hg.1",7.86290180755182,7.8374142346156,7.90624752213749,7.90681204486787,7.83071672698826,8.07444900949098,7.94504496669259,7.88567307206778,8.18297253161473,8.07557912651027,8.07432441674696,7.95472620395648
"TC04000052.hg.1",7.87746624816529,7.94135091775737,7.85133653808743,7.88798554300983,7.92355829255332,7.66737742087912,7.84831364570495,7.8291612074516,7.69958534925889,7.52596347079947,7.56396676695636,7.67618320477925
"TC01003210.hg.1",6.31402927196926,6.19441552084354,6.33831907433643,7.541234162837,7.59818967370279,7.99844607262305,6.48803644638518,6.37769628797121,6.66306926065433,7.75462705221513,7.7866576044497,7.67203071758502
"TC09001070.hg.1",7.82501325998844,7.79685505259035,7.85318763832492,8.02629313105695,8.03419743964682,8.14257071217473,7.86997746041329,7.84590661724387,8.06665485135877,8.09292988350506,8.0381548971498,7.92650597714477
"TC03000650.hg.1",5.57858270422901,5.62330014406209,5.51003427928816,5.65975215794109,5.68079656860934,5.40545492937951,5.52599529267329,5.54279745268264,5.35125590179825,5.35947095883255,5.45878281659945,5.60279972068012
"TC03001742.hg.1",6.25031522725741,6.14628075798463,6.13039115398194,6.24638543668196,6.29657662254285,6.06291686839212,6.14855179797622,6.20012097088072,5.89497871502343,5.94356415748109,5.87072338684564,6.09742544408047
"TC11000645.hg.1",6.46442252597259,6.53592151010104,6.3421904925376,6.57903392796352,6.59038362589711,6.22286888406757,6.31118839632032,6.42637050912391,6.02014497089497,6.2738438169906,6.17700549060701,6.48765206230399
"TC03000841.hg.1",2.88740903542716,2.86166580301183,3.25320543302445,3.21398347856143,3.26192880433433,2.71796695019362,3.12233703069185,3.15708157962172,3.02504462643604,3.13450937811898,3.37259313724592,3.0251863406216
"TC03002724.hg.1",4.43833144484305,4.6233332514228,4.62270384298548,4.51370464097531,5.02143183635117,5.44267922099273,4.83923978419285,4.97447536126084,5.25802156512087,5.10412407572779,4.9530761241157,4.73201705495058
"TC03001053.hg.1",5.74897430765748,5.9111639359173,5.97463428352155,5.88866207478663,6.03766481920843,5.81170234658538,5.71516255711871,5.95649413916166,5.93594927709583,5.76926049613748,5.47565739326861,5.96345558570528
"TC03001661.hg.1",6.37943475959242,6.35566771968457,6.33516574661083,6.18420959301782,6.14806346004496,6.34755283544783,6.53045923738369,6.47796979100295,6.73478061061692,6.57199403240556,6.54263007021772,6.37856602731013
"TC03000709.hg.1",7.16686549859636,7.31547758330574,7.11556889301503,7.32727804507942,7.39676097896526,7.12876595535233,7.0185647184283,7.25198232738654,6.84265577812777,7.03657993520893,7.03091258040712,7.21316029746358
"TC03003375.hg.1",6.43057613780461,6.41071696367592,6.35703496117538,6.55585974019413,6.50254547671626,6.37057129973738,6.34895595739017,6.41481785908539,6.13144516271404,6.23564761777058,6.21620950074964,6.43166298411406
"TC03002822.hg.1",6.59035818097026,6.73811517261447,6.68321473174771,6.80002315474146,6.69752975529806,6.5082821458666,6.41590292172607,6.60390206301815,6.2178217062029,6.27575241618504,6.54765087959566,6.63638380211905
"TC07002501.hg.1",8.25623297256166,8.07943348222184,8.18362536363804,7.54118615064973,7.61412366604684,7.83085684873359,8.63054336806875,8.77470917378193,8.90733189735984,8.32469074830471,8.51236079459186,8.27194663612789
"TC04002771.hg.1",5.75362149256837,5.6046778889622,5.34865868327841,5.79702659162058,5.66032467520355,5.92605495313169,5.3440753731862,5.58893130214505,5.42675270824369,5.76056946614835,5.76810964325537,5.58853578909965
"TC21000049.hg.1",8.23719958611346,8.25275892577894,8.33561474405688,7.85832901103868,7.87887374510275,8.13934753920471,8.42098739128366,8.38954676208595,8.69108556954433,8.31772099347018,8.40518599081898,8.28462304523852
"TC04002781.hg.1",9.48421597590505,9.47105278285578,9.42135245064589,9.11904167041582,9.05657637242188,9.29959381153528,9.47012052520784,9.28115716338793,9.77253584125831,9.4338130031696,9.44946859893923,9.37448319112902
"TC04001171.hg.1",6.39488060024244,6.26156197694077,6.34096876928926,6.34928189200957,6.37906985505518,6.5960212271229,6.48504866858036,6.37428775439088,6.73862660396895,6.62638357480556,6.67346460694325,6.51683017757732
"TC04000260.hg.1",7.46674398444594,7.37601911781395,7.24132620030651,7.31035765609825,7.45962592104608,7.15709674137349,6.87188475957727,6.90017716719413,6.54884180785895,6.69742943149664,6.60533164759589,6.99051320287391
"TC04001197.hg.1",6.88812566480256,6.85363973733809,6.94265419098118,6.46315634165938,6.41959989078775,6.58220438751807,6.90382140469768,6.91533522945823,7.2752357969455,6.87742274879919,7.0871719217951,6.85444037470183
"TC04002864.hg.1",5.99092230462848,5.90292929402825,5.78406199228029,6.00014605527621,6.13098666517637,5.75525336346582,5.80255863438001,6.01562544303575,5.67315707137519,5.81118084323904,5.76199913530926,5.86468881630365
"TC0X001528.hg.1",5.96518153862375,5.99241810273366,5.86007384904346,6.00931527406028,5.96869779901874,5.84852697543952,5.84744031774488,5.89606924503579,5.62025564057772,5.74796197213569,5.71701573251694,5.9246538216282
"TC04000824.hg.1",7.81690922398184,7.22820118494818,7.50069696365678,7.51323785788925,7.57726443128339,7.60521803987384,7.7336646876626,7.55330773468342,7.22653134559245,7.34972632496881,7.2857745430096,7.34431317820017
"TC18000574.hg.1",9.22831279321663,9.15747012811795,9.31823185472382,9.16989831336059,9.20383162846767,9.44248806498155,8.59649694953828,8.3817835155807,8.72448206248924,8.57765925403239,8.59197037462072,8.46063744646913
