"","A549.Mock.A","A549.Mock.B","A549.Mock.C","A549.Virus.A","A549.Virus.B","A549.Virus.C","A549.KO3.Mock.A","A549.KO3.Mock.B","A549.KO3.Mock.C","A549.KO3.Virus.A","A549.KO3.Virus.B","A549.KO3.Virus.C"
"TMBIM4",7.28698042276417,7.39017327480988,7.40570900450876,7.13870792232023,7.05635229040778,7.36490318364648,7.73354404476791,7.78548692072596,7.94548807419462,7.92243664256407,7.86786686951676,7.87186586213664
"PDK3",7.3468413349004,7.48745045192482,7.50823414619851,5.94543830347752,5.83199899256817,6.30405184561752,7.41139099981196,7.27694150663422,7.77747130223204,6.64936750333005,6.71425394144471,6.55711270098302
"RASD1",6.10230294614261,5.92449429710492,6.15192359989081,6.22797586950058,6.43215612372506,6.0996571667818,5.80754828532715,5.88945472048707,5.89646833902257,5.6800016000911,5.56274065781146,5.89959176053692
"ASB4",5.62672652238196,5.759835447112,5.78415231204449,5.75171080082876,5.716087320745,5.94104230142053,5.31577023336492,5.12070798272109,5.40525470277536,5.32524761990035,5.34433643827062,5.19957027126241
"NUB1",7.69543140325248,7.68351218653392,7.72815696624976,8.35966492548331,8.39017463049831,8.60950206944532,7.89942160091094,7.84051333894535,8.07260364067141,8.9373158247142,8.94924655029592,8.75908716755321
"ENPP1",7.12523696734592,7.08304625393783,7.20604504426872,7.00586572646733,7.1377622092925,7.37885889343417,7.67883260662675,7.6584310311107,8.02397905891898,8.11647215723421,8.12141720103273,8.00206062142557
"PADI3",7.32317750269716,7.27114315458312,7.27057396205494,7.11303064826324,7.09512132884545,6.89424114703367,7.84006031927086,7.80526566787869,7.78023419527382,7.47456958185927,7.50910509031351,7.43333426192931
"GPRC5B",7.9071370774233,7.76288509946988,7.80507051095636,7.94582575164067,7.8297460696799,8.04216673480538,7.36009303006839,7.33035351031084,7.2504478584043,7.2931920803633,7.34272456001318,7.16532671384397
"ARID4B",7.56333056050751,7.76296410202112,7.73635219756076,8.11616613900832,8.09503595175446,8.39796184233205,7.86883333572965,7.73885448485018,8.02463751051686,8.39346212000927,8.36922577779462,8.31265475587509
"ERAP1",7.42590838654777,7.40644865790931,7.47775929120408,8.56824059948594,8.50998247572918,8.7854917396667,7.71111080840439,7.55621995935651,7.88579005872346,8.9693581091445,8.97770536795448,8.87684915684797
"RAB8B",7.82785365038834,7.97177178156034,7.94541659587478,8.59381604671921,8.5522166747566,8.87677061439267,7.62285679663508,7.41328657493908,7.85713868216307,8.48168054951378,8.40052401305216,8.32163231762152
"MAP3K20",8.27380170704929,8.30098415738118,8.31289072410516,7.7244753007258,7.7153473495244,7.96212999343637,8.47119598822013,8.373729365958,8.65541195310592,8.37967501652598,8.38595084260718,8.27842128147953
"ATP5MC3",9.42995813805654,9.39791972161585,9.50975897046271,9.11000493388534,9.09275365446804,9.28605571095969,8.69693063790496,8.65057003143707,8.97226339848124,8.87334267675133,8.82731111213725,8.58402370767668
"GALNT7",7.06923216438755,7.0723876531072,7.18099799057803,7.08069783196095,6.99961600832457,7.32026601353269,7.69282297299233,7.55057245375138,7.87890776824562,7.87150571286956,7.80184402447954,7.68195324633838
"ATP8B1",7.030167193147,6.94514340884122,7.10400013436613,6.59922362377035,6.57174646223938,6.84180807992395,7.61523875512118,7.40856486485337,7.91866376522728,7.30726327155453,7.35261907487966,7.11255444955817
"VIT",5.00561358033682,5.05898828417756,5.02269085391955,5.13760161742278,5.17414583723955,5.06367393910983,5.97634381387707,6.05922509611917,6.25168482527474,6.0847852927841,6.01769220328868,5.96829293528029
"PGR",4.02304970847598,3.93858113185491,4.18850942135986,4.355026541367,3.9426218891382,4.30544324150858,3.64902954857278,3.56677183260027,3.01438499904983,3.24949031580299,3.78628063515197,3.80120180895724
"ABCB1",5.08463759423704,5.03593275734053,5.13241160537754,5.03502777053985,5.17456834548341,5.33711543635303,4.38982853064221,4.37877407272254,4.17615813179984,4.2538780188282,4.19438278125644,4.22658052719763
"PHKA2",8.19958334961679,8.20192540728281,8.2827133466388,7.64844017830543,7.7025929077097,7.81986951075525,8.16258458718067,8.16814574997716,8.40924510062573,8.05016247890833,8.15333260147723,7.96132441529117
"PHKB",8.7395421806944,8.83174896530967,8.92451755611726,7.84846845298606,7.79782873178975,8.1329944828543,8.44611682651078,8.36243734491789,8.70377843478337,8.23881948927142,8.21481619318322,8.08399592443381
"PHYH",8.21759020231352,8.16198055333794,8.2686469323181,7.61989487167379,7.5371143708827,7.85753033144574,8.44320157247969,8.34663488117816,8.64611248521091,8.36941231563373,8.35117577496254,8.31933387090848
"SERPINE2",6.9122665398555,6.83664284603489,6.81942986593609,6.94938125171627,6.82982016545378,7.00894522675489,5.86435855937003,5.78500520929268,5.7985100806282,5.90882346729997,5.79697439096721,5.75381437295962
"SERPINB8",6.21434449864979,6.18676015704211,6.1064355543922,6.63937064934318,6.64766532574137,6.7709838207745,5.94112772123641,5.80554383665776,5.86768714292221,6.04820132108737,6.10467875357042,6.15819400414692
"SERPINI1",4.775703871446,4.72667458257596,4.79092984612174,4.82042459138719,4.7663166138965,4.8457251479979,5.50850712715339,5.41121554059581,5.49997434870472,5.47198762626853,5.43744469820602,5.5072814264521
"PIK3CA",5.31129495543936,5.22143873229144,5.6020711574748,5.58277558987133,5.19984203202416,5.83312347918121,5.82509683564065,5.38877750868851,5.9556027328347,6.08611638721208,6.17623622867996,5.86294662795817
"PLA2G4A",6.36883554641436,6.63216764232923,6.7305623501178,5.89762662267989,6.07132041072085,6.50535579885509,9.34058986784967,9.26581924032794,9.62502329106021,9.50123585735348,9.44404061235851,9.39848011077792
"PLAU",7.90009653277632,7.80230911296009,7.79053626812892,8.48342398393984,8.41501448608034,8.56921048918907,7.07795694588098,7.1040221857896,7.05862323047057,6.93504047800218,7.13398665271327,7.01706658579293
"PLAUR",7.37996890374755,7.27412187073717,7.33447822340783,9.34977427274419,9.42683349959098,9.71341812375043,7.11737083129683,7.03648862219592,7.12661774166475,8.24822997346872,8.2343840484343,8.02907034466624
"PLCG2",6.61004106615482,6.53048594280982,6.6059053568064,6.84622418594358,6.84225012649216,6.94843275656726,6.29341659611453,6.2592255355795,6.27007947299164,6.2520812534878,6.29843710401069,6.2226142125251
"PLD1",6.56554836760641,6.4917083249324,6.58298388561631,6.18806090274645,6.20644023157449,6.38298966258422,7.38380434521139,7.30187713204082,7.61098000847125,7.53898317602657,7.51631789158202,7.35723291699721
"TPCN1",7.59909970409833,7.60591131905247,7.61140423191174,7.26408462734703,7.30776838025482,7.29245949423571,7.95331886625065,7.93647027199488,8.1254584113931,7.84625472269311,7.87445054049153,7.72680321023429
"PLSCR1",5.79810276050348,5.73190986329342,5.79552575245779,8.52681857839801,8.52917549502204,8.80130429502985,5.98309031802271,5.90826054056143,6.21910324420866,9.02860041913623,8.94541274113275,8.81853120375041
"PLXNA2",6.48082497032056,6.58017487386817,6.42565612567155,6.63897108832188,6.6060176125848,6.50170555860279,7.13346872545896,7.2237721020377,7.26910981459003,7.71247347793431,7.7297697516061,7.58827373727304
"BCO1",6.72022860031778,6.81974998226977,6.87171106820071,7.26818780832886,7.2609251903901,7.3451319068398,6.63336145420129,6.71795671884029,6.71977321795423,7.73410823152326,7.64050280765118,7.50710709526549
"PMAIP1",6.04490924537729,6.13516718617653,6.3534252266523,8.44208958098612,8.52249734733328,8.96520234220737,6.29539361864696,6.05462461014386,6.60527248603035,7.70431150998385,7.57667092420013,7.54606622306219
"ATP6AP1",8.45498181528661,8.39691219433853,8.54501656069723,8.10424083649431,8.00961918842374,8.22201657369822,8.76052736433662,8.74505073068959,9.04208125201932,8.90953791349527,8.87945113951328,8.71580400334397
"PML",7.04160035977428,7.03537242025723,6.95713313023319,7.91279802819806,7.93611315017409,7.91783883079392,6.97584528965333,6.91139392319154,6.83054184119207,8.10909048739237,8.11105739009844,7.95914852010806
"ATP7A",7.45366706613008,7.49380674133232,7.59904407271271,7.03920551995596,7.10009217498643,7.31983418111099,7.65965675589062,7.56204484997676,7.87678989131894,7.80963245565678,7.76704821455371,7.63388414205643
"EXOSC9",6.49382991673424,6.53378035908245,6.60164057170195,6.46404716137855,6.44362991014042,6.73194032825061,6.72258490350487,6.61783789857357,6.89806652175438,7.07766595553816,7.12448902387979,6.94411100608747
"UBL3",7.34799889246857,7.25125884627117,7.39029847679232,6.51440911667174,6.50677112636582,6.97574523356213,7.43478396621631,7.32871110500462,7.78080507531357,7.26116383313823,7.19020826707291,7.16409962025059
"MIR4435-2HG",7.3280466954458,7.27529972385871,7.24492294624672,7.24755607123452,7.1932430038724,7.28430116477974,6.67837741693443,6.82060166773924,6.83984092569449,6.66564208752021,6.75961237439085,6.59369833312163
"IL6-AS1",4.61433756557232,4.72295094702012,4.57942275189851,5.40855812033867,5.21070091847863,5.40623241680794,4.3429681439479,4.36417885753357,4.22292696437713,4.41386391116443,4.5195047286099,4.48412676283879
"POLH",7.70748825523845,7.5470746237998,7.73385001809278,7.33082422314956,7.33969020220739,7.50267581134938,7.0560167745099,7.06509294157348,7.19020338938265,6.84702329505702,6.86867041093685,6.80777462230885
"RIN2",8.08202982276978,8.04074351002991,8.12493780773297,8.11986145692423,8.02419548801581,8.27699269778508,7.43122439665227,7.42751083603111,7.67413548815211,7.27825937755649,7.37487858664965,7.23774255533493
"XRN1",7.06480153005507,7.04164957487938,7.09728322845586,7.47205600834299,7.47480296981619,7.81179343071124,7.45239403504723,7.3856148739419,7.71429223546497,8.32227862919661,8.21434267790343,8.15522589328661
"ARMCX6",6.65517358380478,6.7503755296816,6.94551938703333,6.70557856137448,6.70994978022735,6.84485901710652,7.63853655205788,7.60813443214841,7.96623487072273,7.93502506189718,7.82223046029912,7.74876926824575
"PLEKHA5",6.91125645532052,6.94869396439905,6.98332720230261,6.54708293327864,6.57295104767171,6.86556418444876,7.27126395878043,7.16591902774625,7.53628060173494,7.31672137286125,7.29381081733775,7.20470106061053
"RHOF",9.04385917864333,8.89282976705175,8.95437728448623,8.97749958265995,9.03516974085051,9.10639765668106,8.72320092056115,8.71484221455922,8.8152138341092,8.52975352549793,8.59154144912507,8.36438613978119
"USP53",7.39754352659903,7.45982450733227,7.46703476269677,7.11118534664486,7.15789069143745,7.49067579141938,8.34946415771996,8.32646839862088,8.63891590549805,8.42862507237644,8.35989295932023,8.30202593392669
"MRPL50",6.34652023191673,6.27874699284077,6.40856458896562,6.2980071455919,6.29680578235956,6.65899837088188,6.77330754495614,6.78801196957446,7.03780407143838,7.06219739312902,7.05813593372806,6.92832268475903
"EXOC6",7.19455931495469,7.21574314787374,7.33331659072422,6.92917880731753,6.87653660489619,7.27807183452994,7.54893905024312,7.40096328019261,7.79671220541095,7.82634359689944,7.79541643827675,7.700144027019
"GNL3L",8.62962266048881,8.56368826784248,8.62865718087832,7.90706772892903,7.92842896449683,8.09865336555066,8.66172228338295,8.6170370350167,8.80284961409316,8.50139864999185,8.51889731434428,8.38700854470454
"PARP14",7.27781693860295,7.22643771520889,7.31144234266994,10.2422848015612,10.1726046999126,10.4034243768079,7.30026101125284,7.24021700489767,7.60982121325303,10.8970831377559,10.8148271610788,10.8076672015318
"PPA1",3.2648674148195,3.32194284834362,2.87046997420393,3.58624990683925,3.65924990674279,4.23168995492259,3.32920528294782,3.49660432179109,3.67879717240621,4.42420735280594,4.25149779902622,3.97623856446958
"TMEM106B",7.47146168629343,7.48026326445828,7.54659927803887,7.28307573121119,7.17535222644127,7.53659796338616,8.21104881194067,8.04451385120953,8.35839628658681,8.29348740313437,8.27938090667388,8.20177571985263
"LRRN3",5.08247844555552,4.97140561645938,5.05983360681908,5.65666826078101,5.48892336214815,5.75600519368636,4.73520822058294,4.74722617084486,4.47037619897064,4.60036496932275,4.68347938633097,4.73413047004206
"GTPBP2",7.34435959148328,7.285144419175,7.32585893716515,7.67013719761337,7.68705792493404,7.75343821353086,7.24190925734549,7.21618342212262,7.30890353919212,7.80797915486916,7.88032051173786,7.72498671477768
"MANSC1",6.87995870527251,6.85142540510348,7.0175908155491,6.84934332379528,6.76388252777541,7.12373558501104,8.17386254344467,7.97776061061484,8.62493952502034,8.07233419773978,7.98823627624936,7.92169173030513
"OTUD4",7.39946054983046,7.45855886507174,7.57222789571138,8.13681065542123,8.04398148081506,8.33561047251337,7.56425506333958,7.44045500321625,7.7143419716001,8.54826673671436,8.52956321920539,8.50348380400048
"XAF1",6.20503709999953,6.15267132081348,6.09232080790976,7.64990850124546,7.73661675218511,7.80960139508735,6.10176158000709,6.13688689032721,5.90041735286036,8.12904198444668,8.13348664048027,8.15814480176992
"PPEF1",4.96396478441516,4.89803726147496,4.87070057347529,4.68154690656968,4.58752128557615,4.66269208346236,5.35421925456921,5.26040576549625,5.61560493485772,5.27737449018575,5.17200320353371,5.00619844576411
"TRIM44",7.94799273949919,7.95701931886451,8.09233791457223,8.28714942432273,8.20833806507408,8.50206484504137,8.06867091549469,7.99774667467826,8.28338672735388,8.7063259734774,8.75788341708118,8.61370114493753
"DYM",8.07551720027878,8.02455342804575,8.19068474162603,7.43716581569713,7.38507447682469,7.7696515358516,8.38921913243954,8.1976428033473,8.4948681686848,8.25033799240154,8.25937008555209,8.13296507714001
"SAMD9",4.45862585655364,4.46020561699954,4.40288824624868,9.05484276313401,9.08987145421185,9.45941645025033,4.60454573893417,4.19147466397617,4.47913429172215,9.3944780769536,9.35732978305371,9.33771820209514
"GIN1",5.49641869870782,5.61992234739279,5.69281954596567,5.23364433496642,5.2127301389771,5.49611078309777,5.89297916753171,5.80932490347014,6.23250136538085,6.05108990131375,6.00921124436897,5.77713623569795
"BCAS3",8.40622241702042,8.37419033538121,8.47171730872402,7.84096030616466,7.80818535107222,7.98769323618938,8.52279237674886,8.53885501271172,8.71869665718512,8.40764830852781,8.50205249434112,8.32151624639747
"SYTL2",5.90008013865002,5.72822237277414,5.80217190471493,5.33396228808321,5.05112742210416,5.56216870880335,6.92093736648969,6.5725224587484,7.14371923861592,6.62143887942539,6.71103182622626,6.28384749310445
"SIDT1",5.07992743985616,5.03824586647096,4.95922346384336,5.26257247183905,5.35655002148075,5.20394197557458,4.94896652059511,5.10616954378462,4.78258128585006,5.70791113906405,5.58887427114998,5.66859237040462
"PAQR5",10.0739506568855,9.94980888629148,10.0438163324843,9.62786170927081,9.47048623873965,9.64788814143531,8.48721356005946,8.33902648173476,8.5237386599044,8.1461115373224,8.07849166311206,7.8397451350934
"CNTLN",6.26138536467885,6.25454778184404,6.31642441692318,6.05437765810037,6.0505576073238,6.45762262688448,6.57698617182882,6.39622570981268,6.90081460828864,6.7502245980406,6.74786587498511,6.62689862508865
"DCAF16",7.03631813729685,7.0380850547743,7.1287289569232,6.6014956085244,6.74593214414168,7.00283863278738,7.47128883958079,7.41647251871679,7.75826787298624,7.42131473899828,7.49994376801191,7.34046148045191
"ZCCHC2",6.78211866151044,6.61633603155714,6.72289978748221,7.23937347226696,7.2282796640275,7.50552763489015,6.85378922720581,6.65938489481469,6.99179304505097,8.01145379477443,8.08592226447431,7.82306202569609
"RNF43",7.07226097622356,7.14219570570075,7.2086636532031,6.76827894000293,6.87444147448427,6.95711422626431,7.67275718293017,7.68765646816866,7.78994183023007,8.12556913356159,8.15116098360165,7.96040591384042
"PXK",6.0546404662637,6.07238840143198,6.16919536088165,6.23473508609529,6.29407814246816,6.52583975514635,6.51470052922056,6.35820797778058,6.67568631492322,6.90708259875085,7.00043140925077,6.79054972568469
"PPM1A",6.62447627279005,6.64985663750548,6.86073994427047,6.07473683613638,6.00279226709884,6.43655194990886,6.99566439602673,7.10679766817817,7.36523180915073,6.98856942211703,6.75920817422968,6.76702109701877
"LPCAT2",5.74379145658049,5.72898030338064,5.68725998127957,5.6168111561009,5.57528810760383,5.77717320664385,6.13618508641021,6.13578610693298,6.5153024008056,6.17758558796438,6.2322617258887,6.14496809215098
"PLAAT2",5.78718003228226,5.7584140321896,5.72127552132577,6.24927528064565,6.21189642567045,6.08672615704308,5.82941645615324,5.98676666211666,5.6622353657745,6.49323416307507,6.47650883263406,6.2850276456612
"HERC6",6.76328959933599,6.64309136205249,6.76080724058678,8.79245647794464,8.73560885905105,9.06260791605053,6.50433025641197,6.38070982488019,6.70250873926,9.30272769865405,9.21427982127588,9.14248741713065
"MCUB",7.66592798196937,7.68839428574763,7.74355545302284,7.56349542171246,7.46059877072683,7.70566682900393,7.76902166808652,7.81316329018753,7.90311422869747,8.12532922928844,8.18218349654125,8.10327766387217
"STX17",7.07287048505605,7.182935508995,7.29404730919505,7.3080804823264,7.28142223199474,7.56185745402417,7.25254408798404,7.16438596162156,7.44227668884619,8.0917883981138,8.07063948239083,7.91289702911098
"SLC35A5",7.1222887551375,7.0512429574378,7.19863196992997,6.8859422522934,6.76281243841982,7.22317207849291,7.67265205758893,7.54874326440524,7.93688526235273,7.83550506665314,7.81044319363092,7.6952095969493
"GABPB1-IT1",5.28742245449868,5.40528241403231,5.38815071486019,5.88137959494748,5.87017771303828,6.21461653111108,5.53792874221605,5.53491702850241,5.77277522974794,5.93091649795416,6.20464107391761,5.51857082128136
"WIPI1",8.81189292688565,8.87712836610863,8.93169409446711,8.71171175671075,8.7747159828967,8.99115168689152,8.03812748219344,7.94033917404506,8.23099355974884,8.3663765041269,8.40895747805911,8.23106123703895
"DET1",7.61700145632621,7.48363117915303,7.7153822682445,7.18917085384152,7.2870424893901,7.4254242520391,7.89244411202738,7.80541800772689,8.03025615732017,7.96374762477735,7.93022302194896,7.77393519027607
"TAPBPL",7.27062742963912,7.3342782283064,7.24011407012394,7.89398446843376,7.86409690120978,7.8252568141819,7.40322014770549,7.27460789057895,7.11960507898569,7.71332012594802,7.73353419690467,7.68025555766971
"AKIRIN2",8.10481702822326,8.05570473197925,8.18874522854803,7.67365706092207,7.65554792266142,7.89052311383107,7.60441088224683,7.44752419121279,7.71642994311236,7.54432339461392,7.64595236821777,7.38674806052846
"LARP1B",5.54665081232582,5.62762393558549,5.73046438263943,5.3157314589125,5.33416755652357,5.60983682563307,6.05179169336478,5.87559633248465,6.34623688385546,6.02348262574276,6.01998497574076,5.8099471725086
"RBM23",8.96545390977145,8.8952791027399,9.01960691916345,8.58854701245527,8.61286478467053,8.87905680290543,9.22583504635803,9.1513054176744,9.35490892417891,9.31758914443631,9.36876036648795,9.1874600452574
"DARS2",8.98420531779224,9.0163983735948,9.10698679828712,8.10721411157858,8.08003695844921,8.41923655974372,8.86856499193954,8.8051275396314,9.12556070407701,8.76557106483285,8.76510423042153,8.5690514097446
"DNAAF2",6.34744905153931,6.49080774377337,6.4471296715617,6.04423648352553,6.25012331346313,6.64742411212422,6.77714832642953,6.68074670337576,6.96073129392721,6.876819819349,6.89432216687067,6.71815881841784
"RIF1",7.96816958990701,8.07208029719334,8.09069115446338,8.01072355442468,7.96589747593105,8.31465037693915,7.47384959223822,7.41513430941708,7.68165984468729,7.7445009862168,7.67294712961034,7.67381290034332
"CCDC198",5.83121904072405,5.77017916965614,6.00214844397212,5.31003273401588,5.27077654397538,5.63062828515615,4.41873938822719,4.4916465279548,4.66504794416513,4.55044235984521,4.32161886345671,4.35504613291302
"APPL2",7.38987822514652,7.41354794185448,7.47770667102822,6.5057835854357,6.54528841761295,6.69242665715918,7.57338306202937,7.5089389000963,7.83928567764505,7.00775994137183,7.13842560398874,6.90640800015433
"PPP2R2A",6.91317285285404,6.97321542532026,6.99274561995593,7.14533275894006,7.14274027693659,7.33045087257551,7.07241612705987,6.99538702475442,7.18780365174154,7.735867619092,7.67552614123858,7.57448224837152
"SBNO1",7.67270336548106,7.71022711304951,7.66037543226633,6.98244051871165,7.18826499373091,7.26242141872532,7.55345354058796,7.64889215096209,8.0849893625233,7.36826152335341,7.32230112468956,7.15819424372428
"P3H2",9.18532975918187,9.11698125377131,9.19251152974869,8.88765268460145,8.86343795116802,9.0395776557769,8.55075045814919,8.42942818837548,8.63597700491699,8.61666251378922,8.64363736733855,8.58712105998942
"UBA6",7.90971682431647,7.91239034844128,7.95797464211755,8.13249286310455,8.1137263302,8.49361750546869,7.79188016764091,7.63926758117544,8.04255028129334,8.4556733390666,8.37923350538172,8.30258093389774
"STEAP3",8.7064344486174,8.62281016906133,8.60153515746179,8.40119201180024,8.33963061648149,8.36936699021972,7.93711589858852,7.97091071253775,7.90283225448033,7.82965488039883,7.80407344739823,7.74653740752806
"KIRREL1",8.108983714173,8.04050889652481,8.12464672547757,8.01930117772191,8.07323597027459,8.11976890593619,7.44204190781443,7.4845182164353,7.40721379594919,7.26806373788399,7.33971605518077,7.31613527763838
"PCMTD2",7.3836031611177,7.33714891299144,7.36579562059726,6.90836259231125,6.97483347585675,7.0346557587279,7.68159112353581,7.56763321768707,7.87882392884128,7.63352421777255,7.64387664186523,7.47663567567146
"TMEM19",8.18603801439085,8.132803967374,8.11345263745254,7.57296230920845,7.41203585545762,7.66168407897641,8.20720875904118,8.04964469922577,8.40314686145557,7.99163781853024,8.00397153156157,7.85228991278386
"TMEM140",6.36111386278478,6.53395761319344,6.49185812911197,7.96750222010648,8.03646794942355,8.25069629404691,6.37526456061081,6.29876531288247,6.48686075345163,8.74375561309749,8.64218300680627,8.55189007057429
"RHOT1",8.05918824133434,8.13839939675847,8.16338240768152,7.85304699334492,7.80553447204549,8.10940575622923,8.35680189820509,8.2484386339618,8.61500572029584,8.48444088437619,8.41520772409762,8.391249911214
"TMEM144",5.67602445167369,5.62100124358064,5.69775829230759,5.58838273999014,5.64092387994098,5.77985143894149,6.22202375065559,6.2209524505758,6.37237849259872,6.36958720757957,6.3395377654455,6.23288885582639
"UFSP2",6.93805940608709,6.95303516586996,7.04197090387359,6.30287597955771,6.310889058257,6.669421765819,7.20836381314165,7.01101372137405,7.43785860838949,6.94072272557975,6.97845429001455,6.78696929614244
"AGPAT5",8.60849321171775,8.54592324646616,8.64036234830837,7.99189825999306,7.95085122174861,8.26589491456372,8.74525862171975,8.71136948541935,8.99078704660319,8.44744764426239,8.48486324207134,8.30865046332688
"SHFL",7.56770760366558,7.55225123371449,7.55975631187776,8.30081235425106,8.38819022436143,8.37350549871258,7.48327071409572,7.65344948129946,7.42998441920069,8.52785357186732,8.55181775203101,8.43686638380253
"HJURP",9.32298844298967,9.37654920554879,9.41898235380171,8.99521146323129,8.95577999949203,9.11503069956571,8.58454756184303,8.55046109709202,8.75771378941443,8.47614453544396,8.54364237787211,8.41759203167005
"TBC1D2",7.57429601024894,7.59753902364335,7.54981707235631,7.53577684424472,7.55424118345737,7.5405420982571,7.02205880888758,7.08222570197492,6.93138138460713,6.83120215658617,6.84946298511241,6.88682134145923
"IMPACT",7.1459358221322,7.23026247512861,7.25315099803403,6.87462721164543,6.71647810537567,7.14732180346512,7.4782729123961,7.4851875602619,7.69487428440086,7.52848027672659,7.55801853837399,7.39763435879353
"LGR4",9.17406880007748,9.23874865690157,9.31567395580001,9.14820085724492,9.10553239084781,9.39138861524827,9.97552290986383,9.86190772118018,10.1476955562991,10.2731595700727,10.1517947111661,10.1443236845407
"PPT1",8.11828334103409,8.16177698442691,8.27891216778244,7.89834084434877,7.8077469701845,8.10949350301678,8.44159416773278,8.30396130222287,8.58836978828889,8.49955753747028,8.4949276233595,8.37357084444316
"DPY19L2P1",6.22900331017658,6.27977000744091,6.26683871383758,5.79917585395773,5.64092372162737,5.79714771473174,6.26892861446168,6.30609183334762,6.65213254194433,6.35678595727646,6.48503452894918,6.08701438053118
"CAMK2N1",6.90488745051043,7.09479756477645,7.14135739068877,7.39951907865095,7.32366632063946,6.98276661831705,7.96765125103043,7.99838114839701,8.11559192703151,7.58032288779346,7.67975259566384,7.77047634575131
"SAGE1",6.78377134832116,6.77140754789312,6.85154225946966,6.49535487074026,6.4577755124383,6.77453361704455,7.11567128850512,7.05349431284662,7.40165450369647,7.21567198697018,7.33935107975453,6.97601417850053
"SRGN",9.40968398422802,9.42542613562845,9.45312152003815,10.0323008931378,9.98203598389807,10.1733215411492,9.58259471432219,9.57597917968325,9.6890408195767,9.9249310304734,9.96084026580043,10.0083229191868
"DHTKD1",7.67104037015885,7.61943602091962,7.67033113891181,7.14505123215515,7.18729917821566,7.32765537415762,7.83172482063249,7.83506807376826,8.07175000450357,7.82935716565784,7.85278686482693,7.71080847606392
"CDCA7L",7.36620891845444,7.40590342570939,7.48115624761616,6.67891649821728,6.65969055849158,6.89482975925592,7.5919955322828,7.57299172702347,7.81554000201107,7.25747786525884,7.26391346810937,7.17735450404183
"IL17RB",5.52229778969935,5.40320503255822,5.4929691184553,5.36308358707022,5.54150767289822,5.45692343044295,6.02589593101288,5.91403976638815,6.25333549023806,5.82227974379939,5.87051370504594,5.7629857777247
"PRIM1",7.89264395987773,7.82520841972201,7.97782676977015,7.22632636278377,7.07621728852176,7.46326999432931,8.23528880727571,8.10226568019465,8.50453325073921,7.97835456205633,8.02191862290274,7.79184938672474
"BMP2K",7.38416360329723,7.38857326865445,7.45730652822219,7.51537437483053,7.47415004716591,7.67063095015995,7.15835158046172,7.13330385416971,7.28898742613301,7.02260541365118,7.12695120337582,6.91877209883885
"DDX60",4.89946446265336,5.06267118836253,5.05936703438801,8.09513066611992,8.00900936110005,8.37998974436747,5.22755523426267,4.93316806263844,5.46545308953933,9.55667850786982,9.43933026443345,9.43544787152825
"TENT5A",7.09005203562394,7.01546201988319,6.97006517392131,7.50573729956726,7.5515986113215,7.58991957283747,7.69792507623274,7.76377458265347,7.81294081855491,8.48812467976378,8.65885697745931,8.48698020843093
"DOCK10",7.99171858869148,7.96395721597548,8.07290478258159,8.27313398401965,8.25956039010396,8.55631480984175,6.61532871310474,6.49604226260719,6.87868017236069,7.30465608715098,7.32800102941083,7.1164517655951
"DEPDC1",7.3038474705102,7.32975987060146,7.41367663554201,6.68684563680536,6.72115351176005,7.06924405135715,7.41276750826307,7.24039001786492,7.70887627416058,7.16954164445031,7.1325386176185,7.0187992395159
"NLRP2",7.69542471225965,7.67655762864481,7.81437767263438,7.36058760621769,7.37718702636593,7.56318092850093,7.128187848052,7.07140611321804,7.33626699385694,7.13445086245034,7.23088705281733,6.98891924744084
"YEATS2",7.43949690719817,7.29704181611641,7.43783907067809,7.67279715941789,7.71489432742275,7.88764907014921,7.32247715760382,7.26168467347193,7.41716137274078,7.9752261855944,8.00837817989913,7.82110585206322
"FRMD4A",6.7235005111712,6.6791992799391,6.74941213875461,6.60653201599313,6.60547486910356,6.5862813523213,6.21899355388199,6.24065248565241,6.15160172621845,6.15334602438153,6.17003705932186,6.13265136995293
"CCDC88A",8.58258645427864,8.67149133658097,8.73311754156195,8.61373377246623,8.59288845248181,8.93429722924779,8.2088439901487,8.04920366237292,8.41089167715025,8.14788896584753,8.12042404554263,8.03045142894015
"PRKAG1",7.99117589967018,8.03046247028446,8.06663670185683,7.72115053178007,7.65563405247245,7.8660721629487,8.27534997029118,8.25835986193148,8.39785646983467,8.28761000362863,8.25584025524628,8.21533503395867
"UGGT2",6.06960590691814,6.13921138688651,6.24178794077552,5.94165003793875,5.98482638547596,6.33223470273597,6.79456219839525,6.61301969328905,7.08195940399224,6.97211382364375,6.88757184919453,6.70868037281516
"PRKAR2A",7.54901252083972,7.51933234318118,7.65300454791345,6.45804679765336,6.53384284531013,6.88738004668129,7.79669336235023,7.67055873899284,8.0503824733539,7.46669718333698,7.4632062491872,7.22718166671514
"TTC17",8.19168903927156,8.11719466050346,8.21904027443287,8.19539224358524,8.24304237492623,8.47495554115618,8.80037779037279,8.72050182209568,9.08947509312282,9.13581703550031,9.1120077006845,8.99938627839393
"PRKAR2B",6.17597444607535,6.17024393926613,6.18093193308942,5.74958107450287,5.8104758041388,5.8850492114529,6.59369743071663,6.6001639882315,6.89201508325675,6.56018852056001,6.59633183264269,6.57130830263986
